1		0.405238
2		0.408983
3		0.41296
4		0.417769
5		0.422496
6		0.426259
7		0.431199
8		0.435316
9		0.439374
10		0.452186
11		0.456289
12		0.460184
13		0.46383
14		0.467482
15		0.470841
16		0.473555
17		0.476198
18		0.478875
19		0.4816
20		0.484262
21		0.487045
22		0.489724
23		0.492498
24		0.49513
25		0.497754
26		0.500677
27		0.503299
28		0.505909
29		0.508556
30		0.511206
31		0.513841
32		0.516465
33		0.519176
34		0.521826
35		0.524424
36		0.527028
37		0.529648
38		0.532417
39		0.535063
40		0.537671
41		0.540299
42		0.542902
43		0.545516
44		0.548257
45		0.550946
46		0.553564
47		0.556209
48		0.558856
49		0.561553
50		0.564159
