10		0.000529051
11		0.000622034
12		0.000619888
13		0.000598907
14		0.00060606
15		0.000648022
16		0.000635147
17		0.000618935
18		0.000627995
19		0.000663996
20		0.000671148
21		0.000686884
22		0.000666142
23		0.000715971
24		0.000644207
25		0.000656128
26		0.01243
27		0.0125601
28		0.000687122
29		0.000705957
30		0.000652075
31		0.000657797
32		0.013206
33		0.000692129
34		0.000836134
35		0.00069809
36		0.0138681
37		0.000720024
38		0.000696898
39		0.000715017
40		0.000743151
41		0.000777006
42		0.000734091
43		0.000734091
44		0.00075984
45		0.000766993
46		0.000746965
47		0.000741959
48		0.000807047
49		0.000813007
50		0.002074
