10		8.70228e-05		1.33784e-05
11		9.23475e-05		1.3942e-05
12		9.63211e-05		1.38296e-05
13		0.0015103		0.000915216
14		0.000106017		1.27954e-05
15		0.000111659		1.37958e-05
16		0.000114997		1.21482e-05
17		0.000120719		1.37848e-05
18		0.000124931		1.20364e-05
19		0.000130018		1.27568e-05
20		0.000135024		1.34396e-05
21		0.00013868		1.08672e-05
22		0.000145038		1.42019e-05
23		0.000155052		1.98488e-05
24		0.000152985		1.27375e-05
25		0.000160058		1.27746e-05
26		0.00262372		0.00165716
27		0.000169675		1.23631e-05
28		0.000174999		1.34926e-05
29		0.000179688		1.37118e-05
30		0.00296903		0.00188229
31		0.00306106		0.00194803
32		0.000196298		1.66385e-05
33		0.000197967		1.19199e-05
34		0.00333873		0.00214036
35		0.000209332		1.33472e-05
36		0.000214974		1.27003e-05
37		0.000220299		1.1597e-05
38		0.000227372		1.18896e-05
39		0.000226339		1.3285e-05
40		0.000235955		1.75917e-05
41		0.000243346		1.74902e-05
42		0.00400035		0.00257698
43		0.000247002		1.39931e-05
44		0.000252326		1.3285e-05
45		0.000256936		1.20322e-05
46		0.00246358		0.0027215
47		0.000263611		1.01831e-05
48		0.00448036		0.00289769
49		0.000275373		1.34208e-05
50		0.00469136		0.00303662
