10		0.0178727		4.41164e-05
11		0.019085		0.000150661
12		0.0298284		0.00883713
13		0.0186013		6.9871e-05
14		0.018876		7.84348e-05
15		0.020234		9.83496e-05
16		0.0205924		6.75075e-05
17		0.0202851		6.81228e-05
18		0.0203984		9.77123e-05
19		0.021732		8.42625e-05
20		0.0219851		3.12325e-05
21		0.0217583		7.01861e-05
22		0.0222553		8.11129e-05
23		0.383296		0.063865
24		0.0229953		0.00015325
25		0.0239647		0.000126328
26		0.080021		0.0784096
27		0.0241273		4.93096e-05
28		0.0242919		7.53293e-05
29		0.0247207		1.17254e-05
30		0.0256209		5.82067e-05
31		0.0254927		9.25803e-05
32		0.025756		9.58497e-06
33		0.026894		4.26218e-05
34		0.20933		0.128687
35		0.184373		0.114832
36		0.027238		0.000144145
37		0.027698		0.000138676
38		0.0286384		0.000105895
39		0.0289907		4.16936e-05
40		0.028629		2.93312e-05
41		0.0292567		0.000155413
42		0.0300857		3.49765e-05
43		0.0305934		0.000111406
44		0.0300546		0.000108104
45		0.030472		7.79691e-05
46		0.031816		2.20026e-05
47		0.031261		0.000123026
48		0.0317077		9.99055e-05
49		0.0329594		0.000135654
50		0.0331287		0.000191247
