10		0.000118017
11		0.000117064
12		0.0015111
13		0.000130892
14		0.000141144
15		0.000144958
16		0.000147104
17		0.000156164
18		0.000160217
19		0.000164032
20		0.000169039
21		0.000172853
22		0.00018096
23		0.000185013
24		0.00019002
25		0.00368905
26		0.000193119
27		0.000196934
28		0.000201941
29		0.000225067
30		0.000277996
31		0.000212908
32		0.000221014
33		0.00202394
34		0.000247955
35		0.000237942
36		0.000236988
37		0.000247002
38		0.00533915
39		0.00549507
40		0.000263929
41		0.000263929
42		0.000272036
43		0.000275135
44		0.00027895
45		0.00623393
46		0.00637007
47		0.00029707
48		0.00660419
49		0.000303984
50		0.000813961
